dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2019,continentExp,Cumulative_number_for_14_days_of_COVID-19_cases_per_100000
2/4/2020,4,2,2020,0,0,Afghanistan,AF,AFG,38041757,Asia,0
2/3/2020,3,2,2020,0,0,Afghanistan,AF,AFG,38041757,Asia,0
2/2/2020,2,2,2020,0,0,Afghanistan,AF,AFG,38041757,Asia,0
2/1/2020,1,2,2020,0,0,Afghanistan,AF,AFG,38041757,Asia,0
1/31/2020,31,1,2020,0,0,Afghanistan,AF,AFG,38041757,Asia,0
1/30/2020,30,1,2020,0,0,Afghanistan,AF,AFG,38041757,Asia,0
1/29/2020,29,1,2020,0,0,Afghanistan,AF,AFG,38041757,Asia,0
1/28/2020,28,1,2020,0,0,Afghanistan,AF,AFG,38041757,Asia,0
1/27/2020,27,1,2020,0,0,Afghanistan,AF,AFG,38041757,Asia,0
1/26/2020,26,1,2020,0,0,Afghanistan,AF,AFG,38041757,Asia,0
1/25/2020,25,1,2020,0,0,Afghanistan,AF,AFG,38041757,Asia,0
1/24/2020,24,1,2020,0,0,Afghanistan,AF,AFG,38041757,Asia,0
1/23/2020,23,1,2020,0,0,Afghanistan,AF,AFG,38041757,Asia,0
1/22/2020,22,1,2020,0,0,Afghanistan,AF,AFG,38041757,Asia,0
1/21/2020,21,1,2020,0,0,Afghanistan,AF,AFG,38041757,Asia,0
1/20/2020,20,1,2020,0,0,Afghanistan,AF,AFG,38041757,Asia,0
1/19/2020,19,1,2020,0,0,Afghanistan,AF,AFG,38041757,Asia,0
1/18/2020,18,1,2020,0,0,Afghanistan,AF,AFG,38041757,Asia,0
1/17/2020,17,1,2020,0,0,Afghanistan,AF,AFG,38041757,Asia,0
1/16/2020,16,1,2020,0,0,Afghanistan,AF,AFG,38041757,Asia,0
1/15/2020,15,1,2020,0,0,Afghanistan,AF,AFG,38041757,Asia,0
1/14/2020,14,1,2020,0,0,Afghanistan,AF,AFG,38041757,Asia,0
1/13/2020,13,1,2020,0,0,Afghanistan,AF,AFG,38041757,Asia,0
1/12/2020,12,1,2020,0,0,Afghanistan,AF,AFG,38041757,Asia,
1/11/2020,11,1,2020,0,0,Afghanistan,AF,AFG,38041757,Asia,
1/10/2020,10,1,2020,0,0,Afghanistan,AF,AFG,38041757,Asia,
1/9/2020,9,1,2020,0,0,Afghanistan,AF,AFG,38041757,Asia,
1/8/2020,8,1,2020,0,0,Afghanistan,AF,AFG,38041757,Asia,
1/7/2020,7,1,2020,0,0,Afghanistan,AF,AFG,38041757,Asia,
1/6/2020,6,1,2020,0,0,Afghanistan,AF,AFG,38041757,Asia,
1/5/2020,5,1,2020,0,0,Afghanistan,AF,AFG,38041757,Asia,
1/4/2020,4,1,2020,0,0,Afghanistan,AF,AFG,38041757,Asia,
1/3/2020,3,1,2020,0,0,Afghanistan,AF,AFG,38041757,Asia,
1/2/2020,2,1,2020,0,0,Afghanistan,AF,AFG,38041757,Asia,
1/1/2020,1,1,2020,0,0,Afghanistan,AF,AFG,38041757,Asia,
12/31/2019,31,12,2019,0,0,Afghanistan,AF,AFG,38041757,Asia,
12/14/2020,14,12,2020,788,14,Albania,AL,ALB,2862427,Europe,380.97041427
12/13/2020,13,12,2020,879,12,Albania,AL,ALB,2862427,Europe,382.61237754
12/12/2020,12,12,2020,802,12,Albania,AL,ALB,2862427,Europe,370.9439577
12/11/2020,11,12,2020,873,14,Albania,AL,ALB,2862427,Europe,365.45910166
12/10/2020,10,12,2020,752,15,Albania,AL,ALB,2862427,Europe,357.87812231
12/9/2020,9,12,2020,753,14,Albania,AL,ALB,2862427,Europe,354.10510032
12/8/2020,8,12,2020,695,17,Albania,AL,ALB,2862427,Europe,353.79068182
12/7/2020,7,12,2020,840,16,Albania,AL,ALB,2862427,Europe,357.2842207
12/6/2020,6,12,2020,846,19,Albania,AL,ALB,2862427,Europe,347.67698879
12/5/2020,5,12,2020,801,18,Albania,AL,ALB,2862427,Europe,343.86903142
12/4/2020,4,12,2020,782,13,Albania,AL,ALB,2862427,Europe,345.09177003
12/3/2020,3,12,2020,705,17,Albania,AL,ALB,2862427,Europe,345.23151158
12/2/2020,2,12,2020,832,12,Albania,AL,ALB,2862427,Europe,345.44112391
12/1/2020,1,12,2020,557,12,Albania,AL,ALB,2862427,Europe,340.62004027
11/30/2020,30,11,2020,835,11,Albania,AL,ALB,2862427,Europe,342.19213276
11/29/2020,29,11,2020,545,16,Albania,AL,ALB,2862427,Europe,333.87751024
11/28/2020,28,11,2020,645,18,Albania,AL,ALB,2862427,Europe,333.42335019
11/27/2020,27,11,2020,656,10,Albania,AL,ALB,2862427,Europe,328.00836493
11/26/2020,26,11,2020,644,8,Albania,AL,ALB,2862427,Europe,319.4142593
11/25/2020,25,11,2020,744,19,Albania,AL,ALB,2862427,Europe,314.62811104
11/24/2020,24,11,2020,795,17,Albania,AL,ALB,2862427,Europe,308.30480568
11/23/2020,23,11,2020,565,14,Albania,AL,ALB,2862427,Europe,298.87225072
11/22/2020,22,11,2020,737,13,Albania,AL,ALB,2862427,Europe,296.63638584
11/21/2020,21,11,2020,836,15,Albania,AL,ALB,2862427,Europe,288.18202176
11/20/2020,20,11,2020,786,11,Albania,AL,ALB,2862427,Europe,276.05944187
11/19/2020,19,11,2020,711,9,Albania,AL,ALB,2862427,Europe,263.30802497
11/18/2020,18,11,2020,694,6,Albania,AL,ALB,2862427,Europe,252.30337752
11/17/2020,17,11,2020,602,8,Albania,AL,ALB,2862427,Europe,241.36860084
11/16/2020,16,11,2020,597,11,Albania,AL,ALB,2862427,Europe,231.5517566
11/15/2020,15,11,2020,532,7,Albania,AL,ALB,2862427,Europe,222.11920164
11/14/2020,14,11,2020,490,7,Albania,AL,ALB,2862427,Europe,211.95300352
11/13/2020,13,11,2020,410,8,Albania,AL,ALB,2862427,Europe,205.97905204
11/12/2020,12,11,2020,507,11,Albania,AL,ALB,2862427,Europe,201.26277456
11/11/2020,11,11,2020,563,8,Albania,AL,ALB,2862427,Europe,194.41543837
11/10/2020,10,11,2020,525,12,Albania,AL,ALB,2862427,Europe,184.66846491
11/9/2020,9,11,2020,501,2,Albania,AL,ALB,2862427,Europe,176.38877777
11/8/2020,8,11,2020,495,8,Albania,AL,ALB,2862427,Europe,169.33182925
11/7/2020,7,11,2020,489,6,Albania,AL,ALB,2862427,Europe,162.58929922
11/6/2020,6,11,2020,421,7,Albania,AL,ALB,2862427,Europe,156.19612308
11/5/2020,5,11,2020,396,4,Albania,AL,ALB,2862427,Europe,152.03881182
11/4/2020,4,11,2020,381,5,Albania,AL,ALB,2862427,Europe,148.58020833
11/3/2020,3,11,2020,321,9,Albania,AL,ALB,2862427,Europe,145.78537723
11/2/2020,2,11,2020,327,9,Albania,AL,ALB,2862427,Europe,144.87705713
11/1/2020,1,11,2020,241,7,Albania,AL,ALB,2862427,Europe,143.27002924
10/31/2020,31,10,2020,319,3,Albania,AL,ALB,2862427,Europe,144.38796168
10/30/2020,30,10,2020,275,6,Albania,AL,ALB,2862427,Europe,143.33990002
10/29/2020,29,10,2020,311,6,Albania,AL,ALB,2862427,Europe,142.71106302
10/28/2020,28,10,2020,284,7,Albania,AL,ALB,2862427,Europe,138.93804104
10/27/2020,27,10,2020,288,3,Albania,AL,ALB,2862427,Europe,135.37463139
10/26/2020,26,10,2020,299,4,Albania,AL,ALB,2862427,Europe,131.2871909
10/25/2020,25,10,2020,302,4,Albania,AL,ALB,2862427,Europe,126.71065498
10/24/2020,24,10,2020,306,4,Albania,AL,ALB,2862427,Europe,121.92450672
10/23/2020,23,10,2020,302,3,Albania,AL,ALB,2862427,Europe,117.06848769
10/22/2020,22,10,2020,297,4,Albania,AL,ALB,2862427,Europe,112.42208098
10/21/2020,21,10,2020,301,4,Albania,AL,ALB,2862427,Europe,107.7058035
10/20/2020,20,10,2020,295,3,Albania,AL,ALB,2862427,Europe,102.71004291
10/19/2020,19,10,2020,281,3,Albania,AL,ALB,2862427,Europe,97.43479921
10/18/2020,18,10,2020,273,5,Albania,AL,ALB,2862427,Europe,92.8233279
10/17/2020,17,10,2020,289,4,Albania,AL,ALB,2862427,Europe,88.59614586
10/16/2020,16,10,2020,257,5,Albania,AL,ALB,2862427,Europe,84.05454532
10/15/2020,15,10,2020,203,5,Albania,AL,ALB,2862427,Europe,80.56100645
10/14/2020,14,10,2020,182,5,Albania,AL,ALB,2862427,Europe,78.04565846
10/13/2020,13,10,2020,171,4,Albania,AL,ALB,2862427,Europe,76.12421208
10/12/2020,12,10,2020,168,4,Albania,AL,ALB,2862427,Europe,74.76173191
10/11/2020,11,10,2020,165,3,Albania,AL,ALB,2862427,Europe,72.59573781
10/10/2020,10,10,2020,167,2,Albania,AL,ALB,2862427,Europe,70.60442065
10/9/2020,9,10,2020,169,4,Albania,AL,ALB,2862427,Europe,69.10219894
10/8/2020,8,10,2020,162,4,Albania,AL,ALB,2862427,Europe,67.87946033
10/7/2020,7,10,2020,158,3,Albania,AL,ALB,2862427,Europe,66.44710939
10/6/2020,6,10,2020,144,4,Albania,AL,ALB,2862427,Europe,65.5038539
10/5/2020,5,10,2020,149,4,Albania,AL,ALB,2862427,Europe,65.71346623
10/4/2020,4,10,2020,152,3,Albania,AL,ALB,2862427,Europe,66.06282012
10/3/2020,3,10,2020,159,1,Albania,AL,ALB,2862427,Europe,66.09775551
10/2/2020,2,10,2020,157,1,Albania,AL,ALB,2862427,Europe,64.90995229
10/1/2020,1,10,2020,131,3,Albania,AL,ALB,2862427,Europe,64.03656757
9/30/2020,30,9,2020,127,4,Albania,AL,ALB,2862427,Europe,64.49072762
9/29/2020,29,9,2020,132,3,Albania,AL,ALB,2862427,Europe,65.36411234
9/28/2020,28,9,2020,106,2,Albania,AL,ALB,2862427,Europe,66.58685095
9/27/2020,27,9,2020,108,2,Albania,AL,ALB,2862427,Europe,68.75284505
9/26/2020,26,9,2020,124,3,Albania,AL,ALB,2862427,Europe,70.70922682
9/25/2020,25,9,2020,134,0,Albania,AL,ALB,2862427,Europe,72.0018362
9/24/2020,24,9,2020,121,3,Albania,AL,ALB,2862427,Europe,72.77041476
9/23/2020,23,9,2020,131,3,Albania,AL,ALB,2862427,Europe,73.81847642
9/22/2020,22,9,2020,150,2,Albania,AL,ALB,2862427,Europe,74.37744264
9/21/2020,21,9,2020,159,4,Albania,AL,ALB,2862427,Europe,74.41237803
9/20/2020,20,9,2020,153,5,Albania,AL,ALB,2862427,Europe,74.20276569
9/19/2020,19,9,2020,125,5,Albania,AL,ALB,2862427,Europe,73.5739287
9/18/2020,18,9,2020,132,5,Albania,AL,ALB,2862427,Europe,73.50405792
9/17/2020,17,9,2020,144,3,Albania,AL,ALB,2862427,Europe,72.9450917
9/16/2020,16,9,2020,152,2,Albania,AL,ALB,2862427,Europe,72.17651315
9/15/2020,15,9,2020,167,4,Albania,AL,ALB,2862427,Europe,70.11532521
9/14/2020,14,9,2020,168,4,Albania,AL,ALB,2862427,Europe,68.92752199
9/13/2020,13,9,2020,164,3,Albania,AL,ALB,2862427,Europe,66.58685095
9/12/2020,12,9,2020,161,3,Albania,AL,ALB,2862427,Europe,63.79201985
9/11/2020,11,9,2020,156,2,Albania,AL,ALB,2862427,Europe,62.0801858
9/10/2020,10,9,2020,151,1,Albania,AL,ALB,2862427,Europe,62.0801858
9/9/2020,9,9,2020,147,2,Albania,AL,ALB,2862427,Europe,62.67408741
9/8/2020,8,9,2020,151,3,Albania,AL,ALB,2862427,Europe,62.91863513
9/7/2020,7,9,2020,153,4,Albania,AL,ALB,2862427,Europe,63.86189063
9/6/2020,6,9,2020,135,6,Albania,AL,ALB,2862427,Europe,63.82695524
9/5/2020,5,9,2020,123,5,Albania,AL,ALB,2862427,Europe,64.5605984
9/4/2020,4,9,2020,116,5,Albania,AL,ALB,2862427,Europe,65.57372467
9/3/2020,3,9,2020,122,6,Albania,AL,ALB,2862427,Europe,66.93620484
9/2/2020,2,9,2020,93,6,Albania,AL,ALB,2862427,Europe,68.19387883
9/1/2020,1,9,2020,133,4,Albania,AL,ALB,2862427,Europe,70.35987293
8/31/2020,31,8,2020,101,5,Albania,AL,ALB,2862427,Europe,69.87077749
8/30/2020,30,8,2020,84,4,Albania,AL,ALB,2862427,Europe,70.53454988
8/29/2020,29,8,2020,112,5,Albania,AL,ALB,2862427,Europe,72.59573781
8/28/2020,28,8,2020,156,3,Albania,AL,ALB,2862427,Europe,73.78354103
8/27/2020,27,8,2020,168,4,Albania,AL,ALB,2862427,Europe,73.71367025
8/26/2020,26,8,2020,154,5,Albania,AL,ALB,2862427,Europe,72.77041476
8/25/2020,25,8,2020,178,4,Albania,AL,ALB,2862427,Europe,72.28131931
8/24/2020,24,8,2020,152,5,Albania,AL,ALB,2862427,Europe,70.42974371
8/23/2020,23,8,2020,156,5,Albania,AL,ALB,2862427,Europe,69.87077749
8/22/2020,22,8,2020,152,2,Albania,AL,ALB,2862427,Europe,68.75284505
8/21/2020,21,8,2020,155,4,Albania,AL,ALB,2862427,Europe,68.15894344
8/20/2020,20,8,2020,158,2,Albania,AL,ALB,2862427,Europe,67.18075256
8/19/2020,19,8,2020,155,2,Albania,AL,ALB,2862427,Europe,66.51698017
8/18/2020,18,8,2020,119,2,Albania,AL,ALB,2862427,Europe,65.64359545
8/17/2020,17,8,2020,120,3,Albania,AL,ALB,2862427,Europe,65.01475845
8/16/2020,16,8,2020,143,6,Albania,AL,ALB,2862427,Europe,65.11956462
8/15/2020,15,8,2020,146,6,Albania,AL,ALB,2862427,Europe,64.31605068
8/14/2020,14,8,2020,154,5,Albania,AL,ALB,2862427,Europe,61.97537963
8/13/2020,13,8,2020,141,3,Albania,AL,ALB,2862427,Europe,59.80938553
8/12/2020,12,8,2020,140,5,Albania,AL,ALB,2862427,Europe,58.6565177
8/11/2020,11,8,2020,125,1,Albania,AL,ALB,2862427,Europe,57.85300376
8/10/2020,10,8,2020,136,6,Albania,AL,ALB,2862427,Europe,57.57352065
8/9/2020,9,8,2020,124,4,Albania,AL,ALB,2862427,Europe,57.22416676
8/8/2020,8,8,2020,135,1,Albania,AL,ALB,2862427,Europe,55.23284961
8/7/2020,7,8,2020,127,6,Albania,AL,ALB,2862427,Europe,54.14985256
8/6/2020,6,8,2020,139,6,Albania,AL,ALB,2862427,Europe,53.48608017
8/5/2020,5,8,2020,130,4,Albania,AL,ALB,2862427,Europe,51.00566757
8/4/2020,4,8,2020,101,6,Albania,AL,ALB,2862427,Europe,50.62137829
8/3/2020,3,8,2020,123,5,Albania,AL,ALB,2862427,Europe,49.92267052
8/2/2020,2,8,2020,120,4,Albania,AL,ALB,2862427,Europe,48.49031958
8/1/2020,1,8,2020,79,3,Albania,AL,ALB,2862427,Europe,47.86148258
7/31/2020,31,7,2020,92,4,Albania,AL,ALB,2862427,Europe,47.02303325
7/30/2020,30,7,2020,108,2,Albania,AL,ALB,2862427,Europe,47.26758097
7/29/2020,29,7,2020,117,4,Albania,AL,ALB,2862427,Europe,46.46406703
7/28/2020,28,7,2020,117,6,Albania,AL,ALB,2862427,Europe,45.73042387
7/27/2020,27,7,2020,126,4,Albania,AL,ALB,2862427,Europe,45.73042387
7/26/2020,26,7,2020,67,6,Albania,AL,ALB,2862427,Europe,44.22820215
7/25/2020,25,7,2020,104,5,Albania,AL,ALB,2862427,Europe,45.13652226
7/24/2020,24,7,2020,108,3,Albania,AL,ALB,2862427,Europe,44.64742682
7/23/2020,23,7,2020,68,3,Albania,AL,ALB,2862427,Europe,43.73910671
7/22/2020,22,7,2020,119,4,Albania,AL,ALB,2862427,Europe,43.73910671
7/21/2020,21,7,2020,81,1,Albania,AL,ALB,2862427,Europe,42.16701422
7/20/2020,20,7,2020,82,1,Albania,AL,ALB,2862427,Europe,41.81766033
7/19/2020,19,7,2020,102,4,Albania,AL,ALB,2862427,Europe,41.53817722
7/18/2020,18,7,2020,55,3,Albania,AL,ALB,2862427,Europe,40.31543861
7/17/2020,17,7,2020,99,3,Albania,AL,ALB,2862427,Europe,41.53817722
7/16/2020,16,7,2020,85,4,Albania,AL,ALB,2862427,Europe,40.94427561
7/15/2020,15,7,2020,96,2,Albania,AL,ALB,2862427,Europe,39.54686006
7/14/2020,14,7,2020,117,2,Albania,AL,ALB,2862427,Europe,38.60360456
7/13/2020,13,7,2020,83,4,Albania,AL,ALB,2862427,Europe,36.75202896
7/12/2020,12,7,2020,93,4,Albania,AL,ALB,2862427,Europe,36.36773968
7/11/2020,11,7,2020,90,2,Albania,AL,ALB,2862427,Europe,35.24980724
7/10/2020,10,7,2020,82,0,Albania,AL,ALB,2862427,Europe,34.79564719
7/9/2020,9,7,2020,68,2,Albania,AL,ALB,2862427,Europe,34.65590564
7/8/2020,8,7,2020,74,2,Albania,AL,ALB,2862427,Europe,34.62097025
7/7/2020,7,7,2020,71,3,Albania,AL,ALB,2862427,Europe,33.85239169
7/6/2020,6,7,2020,74,2,Albania,AL,ALB,2862427,Europe,33.74758553
7/5/2020,5,7,2020,67,2,Albania,AL,ALB,2862427,Europe,32.42004076
7/4/2020,4,7,2020,90,3,Albania,AL,ALB,2862427,Europe,31.93094531
7/3/2020,3,7,2020,82,4,Albania,AL,ALB,2862427,Europe,30.53352976
7/2/2020,2,7,2020,45,3,Albania,AL,ALB,2862427,Europe,29.97456354
7/1/2020,1,7,2020,69,4,Albania,AL,ALB,2862427,Europe,30.14924049
6/30/2020,30,6,2020,64,3,Albania,AL,ALB,2862427,Europe,30.60340054
6/29/2020,29,6,2020,72,2,Albania,AL,ALB,2862427,Europe,30.77807748
6/28/2020,28,6,2020,61,2,Albania,AL,ALB,2862427,Europe,30.25404665
6/27/2020,27,6,2020,77,2,Albania,AL,ALB,2862427,Europe,29.7998866
6/26/2020,26,6,2020,78,2,Albania,AL,ALB,2862427,Europe,28.19285872
6/25/2020,25,6,2020,67,2,Albania,AL,ALB,2862427,Europe,27.0050555
6/24/2020,24,6,2020,52,1,Albania,AL,ALB,2862427,Europe,26.13167078
6/23/2020,23,6,2020,68,0,Albania,AL,ALB,2862427,Europe,25.57270456
6/22/2020,22,6,2020,36,1,Albania,AL,ALB,2862427,Europe,23.79099974
6/21/2020,21,6,2020,53,1,Albania,AL,ALB,2862427,Europe,23.02242118
6/20/2020,20,6,2020,50,3,Albania,AL,ALB,2862427,Europe,21.86955335
6/19/2020,19,6,2020,66,1,Albania,AL,ALB,2862427,Europe,20.64681475
6/18/2020,18,6,2020,50,1,Albania,AL,ALB,2862427,Europe,18.79523914
6/17/2020,17,6,2020,82,1,Albania,AL,ALB,2862427,Europe,17.74717748
6/16/2020,16,6,2020,69,0,Albania,AL,ALB,2862427,Europe,15.61611877
6/15/2020,15,6,2020,57,0,Albania,AL,ALB,2862427,Europe,13.41518928
6/14/2020,14,6,2020,48,0,Albania,AL,ALB,2862427,Europe,11.94790295
6/13/2020,13,6,2020,31,1,Albania,AL,ALB,2862427,Europe,11.07451823
6/12/2020,12,6,2020,44,1,Albania,AL,ALB,2862427,Europe,10.79503512
6/11/2020,11,6,2020,42,0,Albania,AL,ALB,2862427,Europe,10.16619812
6/10/2020,10,6,2020,36,0,Albania,AL,ALB,2862427,Europe,9.43255496
6/9/2020,9,6,2020,17,0,Albania,AL,ALB,2862427,Europe,9.04826569
6/8/2020,8,6,2020,14,0,Albania,AL,ALB,2862427,Europe,8.66397641
6/7/2020,7,6,2020,20,1,Albania,AL,ALB,2862427,Europe,8.48929947
6/6/2020,6,6,2020,15,0,Albania,AL,ALB,2862427,Europe,8.0700748
6/5/2020,5,6,2020,13,0,Albania,AL,ALB,2862427,Europe,7.96526863
6/4/2020,4,6,2020,20,0,Albania,AL,ALB,2862427,Europe,7.68578552
6/3/2020,3,6,2020,21,0,Albania,AL,ALB,2862427,Europe,7.51110858
6/2/2020,2,6,2020,6,0,Albania,AL,ALB,2862427,Europe,6.81240081
6/1/2020,1,6,2020,15,0,Albania,AL,ALB,2862427,Europe,6.67265925
5/31/2020,31,5,2020,23,0,Albania,AL,ALB,2862427,Europe,6.60278847
5/30/2020,30,5,2020,23,0,Albania,AL,ALB,2862427,Europe,6.39317614
5/29/2020,29,5,2020,26,0,Albania,AL,ALB,2862427,Europe,6.2184992
5/28/2020,28,5,2020,21,0,Albania,AL,ALB,2862427,Europe,5.93901609
5/27/2020,27,5,2020,25,1,Albania,AL,ALB,2862427,Europe,5.34511448
5/26/2020,26,5,2020,6,0,Albania,AL,ALB,2862427,Europe,4.61147131
5/25/2020,25,5,2020,9,1,Albania,AL,ALB,2862427,Europe,4.54160054
5/24/2020,24,5,2020,8,0,Albania,AL,ALB,2862427,Europe,4.6464067
5/23/2020,23,5,2020,12,0,Albania,AL,ALB,2862427,Europe,4.57653593
5/22/2020,22,5,2020,5,0,Albania,AL,ALB,2862427,Europe,4.43679437
5/21/2020,21,5,2020,15,0,Albania,AL,ALB,2862427,Europe,4.61147131
5/20/2020,20,5,2020,1,0,Albania,AL,ALB,2862427,Europe,4.50666515
5/19/2020,19,5,2020,2,0,Albania,AL,ALB,2862427,Europe,5.06563137
5/18/2020,18,5,2020,13,0,Albania,AL,ALB,2862427,Europe,5.2752437
5/17/2020,17,5,2020,17,0,Albania,AL,ALB,2862427,Europe,5.03069598
5/16/2020,16,5,2020,18,0,Albania,AL,ALB,2862427,Europe,4.68134209
5/15/2020,15,5,2020,18,0,Albania,AL,ALB,2862427,Europe,4.36692359
5/14/2020,14,5,2020,4,0,Albania,AL,ALB,2862427,Europe,3.98263432
5/13/2020,13,5,2020,4,0,Albania,AL,ALB,2862427,Europe,4.40185898
5/12/2020,12,5,2020,4,0,Albania,AL,ALB,2862427,Europe,4.75121287
5/11/2020,11,5,2020,12,0,Albania,AL,ALB,2862427,Europe,4.9608252
5/10/2020,10,5,2020,6,0,Albania,AL,ALB,2862427,Europe,5.03069598
5/9/2020,9,5,2020,8,0,Albania,AL,ALB,2862427,Europe,6.00888686
5/8/2020,8,5,2020,10,0,Albania,AL,ALB,2862427,Europe,6.25343459
5/7/2020,7,5,2020,12,0,Albania,AL,ALB,2862427,Europe,6.91720697
5/6/2020,6,5,2020,17,0,Albania,AL,ALB,2862427,Europe,7.37136703
5/5/2020,5,5,2020,8,0,Albania,AL,ALB,2862427,Europe,7.65085014
5/4/2020,4,5,2020,6,0,Albania,AL,ALB,2862427,Europe,8.13994558
5/3/2020,3,5,2020,7,0,Albania,AL,ALB,2862427,Europe,8.41942869
5/2/2020,2,5,2020,9,0,Albania,AL,ALB,2862427,Europe,8.48929947
5/1/2020,1,5,2020,7,0,Albania,AL,ALB,2862427,Europe,8.90852413
4/30/2020,30,4,2020,16,1,Albania,AL,ALB,2862427,Europe,9.50242574
4/29/2020,29,4,2020,14,2,Albania,AL,ALB,2862427,Europe,9.6072319
4/28/2020,28,4,2020,10,0,Albania,AL,ALB,2862427,Europe,9.39761957
4/27/2020,27,4,2020,14,1,Albania,AL,ALB,2862427,Europe,9.78190885
4/26/2020,26,4,2020,34,0,Albania,AL,ALB,2862427,Europe,9.74697346
4/25/2020,25,4,2020,15,0,Albania,AL,ALB,2862427,Europe,9.15307185
4/24/2020,24,4,2020,29,0,Albania,AL,ALB,2862427,Europe,8.87358874
4/23/2020,23,4,2020,25,1,Albania,AL,ALB,2862427,Europe,8.17488097
4/22/2020,22,4,2020,25,0,Albania,AL,ALB,2862427,Europe,7.89539786
4/21/2020,21,4,2020,22,0,Albania,AL,ALB,2862427,Europe,7.23162547
4/20/2020,20,4,2020,14,0,Albania,AL,ALB,2862427,Europe,7.02201314
4/19/2020,19,4,2020,9,0,Albania,AL,ALB,2862427,Europe,7.51110858
4/18/2020,18,4,2020,21,0,Albania,AL,ALB,2862427,Europe,8.20981636
4/17/2020,17,4,2020,24,1,Albania,AL,ALB,2862427,Europe,8.41942869
4/16/2020,16,4,2020,19,1,Albania,AL,ALB,2862427,Europe,8.20981636
4/15/2020,15,4,2020,8,1,Albania,AL,ALB,2862427,Europe,8.10501019
4/14/2020,14,4,2020,21,0,Albania,AL,ALB,2862427,Europe,8.52423485
4/13/2020,13,4,2020,13,0,Albania,AL,ALB,2862427,Europe,8.17488097
4/12/2020,12,4,2020,17,0,Albania,AL,ALB,2862427,Europe,8.24475174
4/11/2020,11,4,2020,7,0,Albania,AL,ALB,2862427,Europe,8.03513941
4/10/2020,10,4,2020,9,1,Albania,AL,ALB,2862427,Europe,8.20981636
4/9/2020,9,4,2020,17,0,Albania,AL,ALB,2862427,Europe,8.87358874
4/8/2020,8,4,2020,6,0,Albania,AL,ALB,2862427,Europe,9.08320107
4/7/2020,7,4,2020,16,1,Albania,AL,ALB,2862427,Europe,9.67710268
4/6/2020,6,4,2020,28,2,Albania,AL,ALB,2862427,Europe,9.50242574
4/5/2020,5,4,2020,29,2,Albania,AL,ALB,2862427,Europe,8.97839491
4/4/2020,4,4,2020,27,1,Albania,AL,ALB,2862427,Europe,8.17488097
4/3/2020,3,4,2020,18,1,Albania,AL,ALB,2862427,Europe,7.23162547
4/2/2020,2,4,2020,16,0,Albania,AL,ALB,2862427,Europe,6.98707775
4/1/2020,1,4,2020,20,3,Albania,AL,ALB,2862427,Europe,6.56785308
3/31/2020,31,3,2020,11,2,Albania,AL,ALB,2862427,Europe,6.00888686
3/30/2020,30,3,2020,15,0,Albania,AL,ALB,2862427,Europe,5.93901609
3/29/2020,29,3,2020,11,1,Albania,AL,ALB,2862427,Europe,5.55472681
3/28/2020,28,3,2020,12,3,Albania,AL,ALB,2862427,Europe,5.34511448
3/27/2020,27,3,2020,28,1,Albania,AL,ALB,2862427,Europe,5.2752437
3/26/2020,26,3,2020,23,0,Albania,AL,ALB,2862427,Europe,4.71627748
3/25/2020,25,3,2020,23,1,Albania,AL,ALB,2862427,Europe,3.94769893
3/24/2020,24,3,2020,11,2,Albania,AL,ALB,2862427,Europe,3.28392654
3/23/2020,23,3,2020,13,0,Albania,AL,ALB,2862427,Europe,3.03937882
3/22/2020,22,3,2020,6,0,Albania,AL,ALB,2862427,Europe,2.65508954
3/21/2020,21,3,2020,0,0,Albania,AL,ALB,2862427,Europe,
3/20/2020,20,3,2020,11,0,Albania,AL,ALB,2862427,Europe,
3/19/2020,19,3,2020,4,1,Albania,AL,ALB,2862427,Europe,
3/18/2020,18,3,2020,4,0,Albania,AL,ALB,2862427,Europe,
3/17/2020,17,3,2020,9,0,Albania,AL,ALB,2862427,Europe,
3/16/2020,16,3,2020,4,0,Albania,AL,ALB,2862427,Europe,
3/15/2020,15,3,2020,5,0,Albania,AL,ALB,2862427,Europe,
3/14/2020,14,3,2020,10,0,Albania,AL,ALB,2862427,Europe,
3/13/2020,13,3,2020,12,0,Albania,AL,ALB,2862427,Europe,
3/12/2020,12,3,2020,1,1,Albania,AL,ALB,2862427,Europe,
3/11/2020,11,3,2020,4,0,Albania,AL,ALB,2862427,Europe,
3/10/2020,10,3,2020,4,0,Albania,AL,ALB,2862427,Europe,
3/9/2020,9,3,2020,2,0,Albania,AL,ALB,2862427,Europe,
12/14/2020,14,12,2020,464,12,Algeria,DZ,DZA,43053054,Africa,22.95075281
12/13/2020,13,12,2020,517,9,Algeria,DZ,DZA,43053054,Africa,24.21663281
12/12/2020,12,12,2020,542,11,Algeria,DZ,DZA,43053054,Africa,25.44070393
12/11/2020,11,12,2020,565,10,Algeria,DZ,DZA,43053054,Africa,26.63922518
12/10/2020,10,12,2020,598,15,Algeria,DZ,DZA,43053054,Africa,27.84703729
12/9/2020,9,12,2020,591,12,Algeria,DZ,DZA,43053054,Africa,28.83883685
12/8/2020,8,12,2020,573,11,Algeria,DZ,DZA,43053054,Africa,30.0977487
12/7/2020,7,12,2020,750,15,Algeria,DZ,DZA,43053054,Africa,31.10116184
